# Constructed from biom file
#OTU ID	H2-A-B	H2-A-M	H2-A-T	H2-B-B	H2-B-M	H2-B-T	H2-C-B	H2-C-M	H2-C-T	H3-A-B	H3-A-M	H3-A-T	H3-B-B	H3-B-M	H3-B-T	H3-C-B	H3-C-M	H3-C-T	H4-A-B	H4-A-M	H4-A-T	H4-B-B	H4-B-M	H4-B-T	H4-C-B	H4-C-M	H4-C-T	H5-A-M	H5-B-B	H5-B-M	H5-B-T	H5-C-B	H5-C-T	H6-A-B	H6-A-M	H6-A-T	H6-B-B	H6-B-M	H6-C-B	H6-C-M	H6-C-T	H7-B-B	H7-B-M	H7-B-T	H7-C-M	H7-C-T
D_0__Archaea;D_1__Euryarchaeota;D_2__Halobacteria;D_3__Halobacteriales;D_4__Halobacteriaceae;D_5__Halolamina	0.0194828817419	0.00177157934414	0.00465763539803	0.0154424839283	0.00621051216561	0.00542044517725	0.00976550905313	0.00312113921581	0.00230239106423	0.00198679366563	0.00148670882312	0.00196593950591	0.00482348111658	0.0032563783543	0.00258329469431	0.00472778311295	0.0017635025512	0.00063039925286	0.0017575345009	0.00190370816317	0.00471444161513	0.00303650127575	0.00140928365608	0.00269280482551	0.00306229349666	0.00189055771453	0.00573880396889	0.0118418709563	0.0621742274983	0.0117072749266	0.00598429862243	0.0242635894321	0.00528929188256	0.0160904652785	0.00773814129846	0.00439473843729	0.0151370733479	0.00616478956728	0.0267717764596	0.00453538112663	0.00431460378104	0.00280920319394	0.000350675847998	0.000523753176466	0.00143026102264	0.001254766884
D_0__Archaea;D_1__Euryarchaeota;D_2__Halobacteria;D_3__Halobacteriales;D_4__Halobacteriaceae;D_5__Halomarina	0.0811652002856	0.011666038447	0.0318650421743	0.141075092327	0.0240220459739	0.0312242374279	0.0874146631048	0.0249366018597	0.0122897901402	0.0703363914373	0.0116557971733	0.0109666264004	0.0841690124326	0.00984593643918	0.0130710295644	0.0484597769077	0.00601942204143	0.00611720756479	0.0133300327991	0.00764737467255	0.00784285194616	0.0700082238576	0.00806563235313	0.00715208961654	0.0474252558627	0.024430206911	0.0105658353446	0.00890366237312	0.0637329476021	0.00793805080353	0.018530588061	0.0440327968418	0.0271121185953	0.0481551592441	0.0207640124842	0.0163817663818	0.0665849673203	0.0290011855365	0.105026537621	0.0328471542201	0.0274520782557	0.00746576283607	0.00317202244325	0.00488836298035	0.00441455565641	0.00310001230164
D_0__Archaea;D_1__Euryarchaeota;D_2__Halobacteria;D_3__Halobacteriales;D_4__Halobacteriaceae;D_5__Halomicroarcula	0.00222315040623	0.00073501696193	0.000312402374258	0.00326904664205	0.000255410673478	0.00259686727123	0.000949836746809	0.000910332271279	0.00205348392215	0.00410993591617	0.00844450611533	0.00727160757005	0.00797560403472	0.00181251248022	0.00587313152723	0.00487552633523	0.0119212772461	0.00810179780528	0.0274769478309	0.00894905546787	0.00993815933067	0.0102060181768	0.0128974620311	0.00493321844033	0.00914658715448	0.000819241676295	0.00260123357468	0.00170653528818	0.00568621093847	0.00154440988422	0.00386609391201	0.012723959915	0.000737622337363	0.00866792866394	0.00377879233408	0.00390980178214	0.0056281771968	0.00300829875519	0.0117546050578	0.00292051057397	0.00337593043936	0.000687033389823	0.00219969395562	0.0244612131675	0.00118271584564	0.0141960880797
D_0__Archaea;D_1__Euryarchaeota;D_2__Halobacteria;D_3__Halobacteriales;D_4__Halobacteriaceae;D_5__Halomicrobium	0.0175696250286	0.0245947983415	0.0267814035387	0.0143482423745	0.0232558139535	0.0153338829349	0.0122885129118	0.0179790623578	0.0229927972496	0.0179980132063	0.0230142525819	0.0271915488287	0.0187954492142	0.0197993948052	0.0218144885297	0.0317278569846	0.0313433186767	0.0258697174877	0.0264496565382	0.0279047820498	0.0319534376137	0.0224152837231	0.0266883092371	0.0372899612236	0.0269562414377	0.0407310156496	0.0253687315634	0.0185047782988	0.0227074344714	0.0281773803352	0.028825359206	0.0227148496811	0.0279936672424	0.0509448374348	0.0416054063814	0.0379917560769	0.0472494553377	0.035966212211	0.02375897596	0.0359909979556	0.02796258481	0.0315271988885	0.0339199183882	0.0277007235553	0.0315207525373	0.0271374092754
D_0__Archaea;D_1__Euryarchaeota;D_2__Halobacteria;D_3__Halobacteriales;D_4__Halobacteriaceae;D_5__Halopiger	2.69472776513e-05	0.000150772710139	2.84002158416e-05	0.0	0.0	0.0	0.0	0.000130047467326	6.22267855198e-05	1.94783692709e-05	3.96455686166e-05	4.7372036287e-05	0.0001026272578	1.53602752561e-05	4.41588836634e-05	0.0	4.70267346987e-05	0.0	2.47540070549e-05	0.0	0.0	2.10868144149e-05	1.25828897865e-05	8.61697544162e-05	0.0	0.00010503098414	2.68168409761e-05	5.93577491542e-05	7.48185649799e-05	0.0	1.48126203525e-05	6.07348921956e-05	1.79907887162e-05	4.98156819767e-05	0.0	0.0	4.53885257807e-05	5.92768227623e-05	0.0	0.0	3.29359067255e-05	0.0	3.18796225453e-05	1.9398265795e-05	0.0	0.0
D_0__Archaea;D_1__Euryarchaeota;D_2__Halobacteria;D_3__Halobacteriales;D_4__Halobacteriaceae;D_5__Haloplanus	0.000336840970641	0.00058424425179	0.000568004316833	0.000191492271919	0.000322624008603	0.00117477328937	0.000237459186702	0.000243839001235	0.000388917409499	9.73918463546e-05	0.000198227843083	0.000876382671309	8.79662209711e-05	0.000645131560758	0.000861098231437	0.00011080741671	0.000399727244939	0.000933924819052	0.001126307321	0.000781008477196	0.000858493997817	0.000632604432448	0.000465566922099	0.000473933649289	0.000120880006447	0.00128137800651	0.00083132207026	0.00224075503057	0.00288051475173	0.00227881458441	0.00105169604503	0.00103249316732	0.000899539435809	0.000249078409883	0.00136707162939	0.00143965569497	0.000431190994916	0.000800237107291	0.000437090227911	0.00109948633373	0.000642250181147	0.00302294691522	0.00997832185667	0.00772050978643	0.00253046180928	0.0074055849428
D_0__Archaea;D_1__Euryarchaeota;D_2__Halobacteria;D_3__Halobacteriales;D_4__Halobacteriaceae;D_5__Halorhabdus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.11133927599e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10061968281e-05	0.0	0.0	0.0	1.08000691204e-05	0.0	0.0	1.79907887162e-05	0.0	0.0	0.0	4.53885257807e-05	2.96384113811e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Archaea;D_1__Euryarchaeota;D_2__Halobacteria;D_3__Halobacteriales;D_4__Halobacteriaceae;D_5__Halorientalis	0.000606313747154	0.00280814172635	0.00227201726733	0.00110791957325	0.00204328538782	0.00117477328937	0.000207776788364	0.000780284803953	0.00273797856287	0.00282436354428	0.00327075941087	0.00251071792321	0.00183262960357	0.00316421670276	0.00128060762624	0.00339809411243	0.00293917091867	0.00261498949335	0.00111393031747	0.00133422281521	0.00228446707894	0.00269911224511	0.00289406465089	0.00236966824645	0.00169232009026	0.00436928894024	0.00187717886833	0.00182525078649	0.00173329675537	0.00300241921548	0.00404384535624	0.00188278165806	0.00519933793898	0.00184318023314	0.00237302999819	0.00256107171001	0.000703522149601	0.00170420865442	0.00138932251015	0.00247384425089	0.00316184704565	0.00720621688881	0.00545141545524	0.00219200403484	0.0114145831614	0.00324763193505
D_0__Archaea;D_1__Euryarchaeota;D_2__Halobacteria;D_3__Halobacteriales;D_4__Halobacteriaceae;D_5__Halorubellus	0.000929681078969	0.00145118733509	0.00479963647724	0.00132676788401	0.00161312004302	0.000906842539159	0.000474918373405	0.00162559334157	0.00658048256872	0.00346714973022	0.0110016452911	0.0070821194249	0.00161271405114	0.0154985177334	0.00741869245545	0.00349043362636	0.0141550471443	0.00324538874621	0.00148524042329	0.000602027367839	0.00196435067297	0.00115977479282	0.00117020875014	0.00256355019388	0.00958981384479	0.00312992332738	0.00136765888978	0.00445183118656	0.00750679601965	0.00965526179368	0.00291808620945	0.0248102034619	0.00496545768566	0.00914948025638	0.015244138358	0.00403103594593	0.00279139433551	0.00480142264375	0.00616609428661	0.00312666426154	0.00260193663132	0.00181682163086	0.000526013771997	0.000271575721131	0.00152652859147	0.000811907983762
D_0__Archaea;D_1__Euryarchaeota;D_2__Halobacteria;D_3__Halobacteriales;D_4__Halobacteriaceae;D_5__Halorubrum	0.00144167935434	0.000207312476442	0.00107920820198	0.000437696621529	0.000362952009679	0.00496702390767	0.00148411991689	0.000162559334157	0.000715608033478	1.94783692709e-05	0.00081273415664	0.00675051517089	0.000351864883885	0.00211971798535	0.00642511757303	0.00014774322228	0.0017635025512	0.0133784730329	0.00282195680426	0.00216404432223	0.0177373590397	0.00354258482171	0.000704641828042	0.00297285652736	0.00149085341285	0.000294086755593	0.00533655135425	0.0387902890722	0.00255630097015	0.000669604285467	0.00703599466746	0.00777406620103	0.00210492227979	0.000265683637209	0.00217957646573	0.000378856761835	0.000544662309368	0.000918790752816	0.000171714018108	8.58973698225e-05	0.000526974507608	0.00067176598116	0.000924509053813	0.0043064150065	0.000357565255659	0.000984130889408
D_0__Archaea;D_1__Euryarchaeota;D_2__Halobacteria;D_3__Halobacteriales;D_4__Halobacteriaceae;D_5__Halorussus	0.011048383837	0.0023746701847	0.0119280906535	0.00265353576802	0.00422099744589	0.00708985985161	0.00237459186702	0.0033162104168	0.00564708078592	0.0081030016167	0.00509445556723	0.0145905871764	0.00705195871452	0.020029798934	0.00960455719679	0.0127059171161	0.0328716875544	0.0104132617324	0.0196546816016	0.0152622073252	0.0040742088032	0.0193787824473	0.00517156770224	0.00191727703576	0.0195019743734	0.00491545005777	0.000992223116117	0.00949723986466	0.0167842980772	0.0184789182651	0.00610279958525	0.0187063467962	0.0106685377087	0.0211550596128	0.0148185405866	0.00734982117961	0.0122775962237	0.0179016004742	0.0179363097096	0.00750743012249	0.0224128845267	0.00505351226736	0.00224751338944	0.00285154507187	0.00346563247793	0.00218969122893
D_0__Archaea;D_1__Euryarchaeota;D_2__Halobacteria;D_3__Halobacteriales;D_4__Halobacteriaceae;D_5__Halosimplex	0.0349640927525	0.0243686392763	0.0180909374911	0.0233620571741	0.029412555451	0.0429513602638	0.0286138319976	0.0224656999805	0.0254507552776	0.0189134965621	0.0211905564256	0.0224306591819	0.0186928219564	0.0254366158242	0.0380870371597	0.0216813178695	0.0145782877566	0.0284380107401	0.0172782969243	0.0329650661417	0.0297853765005	0.0139172975139	0.0171253129994	0.0273158121499	0.0220404545088	0.0226236739838	0.0386967015286	0.0109663441562	0.0177319999002	0.00906125799205	0.0174640793956	0.0150926207106	0.017810880829	0.029839593504	0.0170239108566	0.0187609868461	0.0182915758896	0.0206283343213	0.0249921948174	0.0192238313663	0.0208484289572	0.010320768256	0.00993050242285	0.0191072918081	0.0097367769618	0.018723090171
D_0__Archaea;D_1__Euryarchaeota;D_2__Halobacteria;D_3__Halobacteriales;D_4__Halobacteriaceae;D_5__Halovenus	0.00877133887549	0.00923482849604	0.00803726108318	0.00670222951717	0.00813281355021	0.0145919208574	0.0075393291778	0.0062097665648	0.0125231405859	0.0162644383412	0.015560885682	0.0214358464199	0.00865001172883	0.0190313810423	0.022167759599	0.0177291866736	0.0310376449011	0.0411860845202	0.0172040349031	0.0298898452627	0.0354747180793	0.0134112139679	0.016030601588	0.0253123653598	0.0116447739544	0.0257115849176	0.0260391525878	0.0136968006173	0.0143152854328	0.0133164852255	0.0170197007851	0.0317643486183	0.0229922279793	0.0148118627744	0.0156697361294	0.0247923864945	0.0174972766885	0.0181831653823	0.0103965032782	0.0254256214675	0.0218200382057	0.0126108795554	0.0138357561846	0.0247327888887	0.0131336468906	0.0186000738098
D_0__Archaea;D_1__Euryarchaeota;D_2__Halobacteria;D_3__Halobacteriales;D_4__Halobacteriaceae;D_5__Natronoarchaeum	0.0036244088441	0.00212966453072	0.00826446280992	0.00411708384626	0.00345476542546	0.00103050288541	0.000356188780053	0.000666493270044	0.00354692677463	0.000272697169793	9.91139215414e-05	0.00120798692532	0.00230178278208	0.013071594243	0.00450420613367	0.00624215114132	0.0483199699029	0.00242820452954	0.0	0.0	1.45507457257e-05	0.0	0.0	2.1542438604e-05	0.0	2.10061968281e-05	0.0	0.0104172849766	0.00401526298726	0.00281881804044	0.00108132128574	0.000941390829031	0.000251871042026	0.00146126000465	0.00162500967268	0.000106079893314	0.000272331154684	2.96384113811e-05	0.00641586013113	0.000309230531361	0.00533561688953	0.000366417807905	0.0	0.0	0.0	0.0
D_0__Archaea;D_1__Euryarchaeota;D_2__Halobacteria;D_3__Halobacteriales;D_4__Halobacteriaceae;D_5__Natronomonas	0.23061480214	0.307331323031	0.304791116412	0.261318561072	0.370910068558	0.36483924155	0.164440486791	0.243952792769	0.200681383301	0.278053721342	0.254425436597	0.310049977498	0.247683556181	0.145861173832	0.204963458524	0.341194503952	0.188295045733	0.360074713986	0.297320378736	0.276558355977	0.362197162605	0.361807561732	0.320058384609	0.344420508402	0.230759932307	0.1523159332	0.240842048807	0.371579509705	0.321482903958	0.408653015379	0.382624796326	0.224506529001	0.212992947611	0.192238716748	0.218538007171	0.233754622052	0.162241285403	0.209943687018	0.155697783328	0.281227988799	0.29118635136	0.350860318478	0.32188854884	0.277492192198	0.294716285722	0.258974043548
D_0__Archaea;D_1__Euryarchaeota;D_2__Halobacteria;D_3__Halobacteriales;D_4__Halobacteriaceae;D_5__Salinarchaeum	0.00427114350773	0.00672823218997	0.0103660787822	0.0045000683901	0.00590133082404	0.0015045342127	0.00184030869694	0.00567332076208	0.00455811203933	0.00169461812657	0.00572878466509	0.00457140150169	0.000513136288998	0.00282629064713	0.00101565432426	0.00114500997267	0.00616050224553	0.00277842633668	0.0015347484374	0.00143184887486	0.00200800291015	0.015498808595	0.00581329508135	0.0031882809134	0.0122894673221	0.00178552673039	0.00182354518638	0.00274529589838	0.0114971194852	0.00811085190945	0.00796918974967	0.00625569389614	0.00966105354059	0.00322141410116	0.00448812195311	0.00466751530581	0.00215595497458	0.00385299347955	0.00251326881049	0.00548025219468	0.00540148870298	0.00587795233515	0.00569051262433	0.0103974704661	0.0136837472839	0.00725796530939
D_0__Archaea;D_1__Euryarchaeota;D_2__Halobacteria;D_3__Halobacteriales;D_4__Halobacteriaceae;D_5__uncultured	0.0398819709239	0.0239351677346	0.0378574877169	0.0417863493366	0.0296141954564	0.0414468260511	0.0213713268032	0.0169549385526	0.0280798369658	0.030269385847	0.0838702004083	0.0491011156115	0.0225633356791	0.0407354499793	0.0361219668367	0.0441567555588	0.121916809706	0.0655148260565	0.0440250015471	0.0329813371516	0.0823717715533	0.100078021213	0.0473745800461	0.0683972425679	0.0676928036103	0.0324335679025	0.0298203271655	0.0496527571674	0.101778187894	0.0608259892863	0.0560213301733	0.0811114485272	0.0653605354059	0.0971239746272	0.0711006216307	0.0543886767291	0.0579838416848	0.0536010669828	0.0803153293787	0.0457832981154	0.0412357552203	0.0603367990351	0.057064524356	0.0454889332894	0.0618725417389	0.0380858654201
D_0__Archaea;D_1__Euryarchaeota;D_2__Halobacteria;D_3__Halobacteriales;D_4__Halobacteriaceae;Other	0.108934369905	0.0872408594044	0.136690238846	0.0924497332786	0.0901868530716	0.0795548227535	0.0989017512615	0.0889524676507	0.0922356528368	0.0855489978379	0.0800444030369	0.0670551173642	0.0916901243256	0.0780916394022	0.0739219712526	0.110493462362	0.116132521338	0.0661919215503	0.0930750665264	0.0658325062237	0.0615060021826	0.0946587099087	0.0773092748481	0.0705514864283	0.0894512047707	0.0794874487974	0.0577098417806	0.0424556300825	0.0586577549443	0.069314843615	0.0715893941638	0.0973883996356	0.0927784974093	0.122696024709	0.0951791379711	0.0871825180336	0.101851851852	0.0895376407825	0.115048392132	0.0908622377983	0.094015545748	0.0867646834303	0.0779297373119	0.0636457100735	0.0825013064884	0.064116127445
D_0__Archaea;D_1__Nanohaloarchaeota;D_2__uncultured archaeon;D_3__uncultured archaeon;D_4__uncultured archaeon;D_5__uncultured archaeon	0.00021557822121	0.00171503957784	0.00105080798614	0.000533442757489	0.00159967737599	0.000144270403957	0.000504600771742	0.00271474088042	0.00211571070767	5.84351078128e-05	7.92911372331e-05	2.36860181435e-05	5.86441473141e-05	0.000307205505123	0.000287032743812	1.8467902785e-05	4.70267346987e-05	0.0	0.0	0.0	1.45507457257e-05	0.0	3.77486693594e-05	0.0	0.0	0.000189055771453	2.68168409761e-05	1.48394372885e-05	2.493952166e-05	0.000194401244168	0.0	6.07348921956e-05	0.000341824985607	3.32104546511e-05	0.000141865923805	3.03085409468e-05	0.000113471314452	5.92768227623e-05	3.12207305651e-05	0.000103076843787	6.5871813451e-05	0.000183208903953	0.00030285641418	1.9398265795e-05	0.000467585334324	4.92065444704e-05
D_0__Archaea;D_1__Nanohaloarchaeota;D_2__uncultured haloarchaeon;D_3__uncultured haloarchaeon;D_4__uncultured haloarchaeon;D_5__uncultured haloarchaeon	0.000565892830677	0.000320392009046	0.000397603021783	0.00123102174805	0.000954429358785	0.000515251442704	0.000593647966756	0.00045516613564	0.000373360713119	0.000194783692709	0.000336987333241	0.000331604254009	0.00029322073657	0.00167427000292	0.00134684595173	0.00022161483342	0.00260998377578	0.00112070978286	0.000346556098768	0.00040677524854	0.000465623863223	4.21736288299e-05	0.000239074905943	0.000172339508832	0.000322346683858	0.00128137800651	0.000643604183427	0.00132070991868	0.000536199715689	0.000658804216347	0.0011850096282	0.000394776799271	0.000935521013241	0.000581182956395	0.00078671103201	0.000409165302782	0.000862381989833	0.000459395376408	0.000640024976584	0.000446666323077	0.000214083393716	0.000198476312615	0.000175337923999	3.87965315901e-05	0.000192535137663	2.46032722352e-05
D_0__Archaea;D_1__Nanohaloarchaeota;Other;Other;Other;Other	0.000619787385979	0.000131926121372	0.0003408025901	0.000711257009985	0.00047049334588	0.000164880461665	0.000682695161769	0.000390142401977	0.000342247320359	0.000253218800522	0.000198227843083	0.000165802127004	0.000410509031199	0.00156674807613	0.000331191627476	0.00022161483342	0.000681887653131	0.000210133084287	0.000792128225757	3.25420198832e-05	0.000363768643143	0.000653691246863	0.00138411787651	0.000344679017665	0.00120880006447	0.00132339040017	0.000938589434165	0.000979402861044	0.00018704641245	0.000356402280975	0.000622130054807	0.0013969025205	0.00230282095567	0.000348709773837	0.00139286543372	0.000348548220889	0.000521968046478	0.000859513930053	0.000842959725258	0.000515384218935	0.000197615440353	0.000916044519764	0.0025025503698	0.000756532366006	0.000935170668647	0.00155000615082
D_0__Archaea;D_1__Thaumarchaeota;D_2__Soil Crenarchaeotic Group(SCG);D_3__uncultured archaeon;D_4__uncultured archaeon;D_5__uncultured archaeon	0.0	1.88465887674e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.35133673493e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.1542438604e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.32104546511e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
