# Constructed from biom file
#OTU ID	H2-A-B	H2-A-M	H2-A-T	H2-B-B	H2-B-M	H2-B-T	H2-C-B	H2-C-M	H2-C-T	H3-A-B	H3-A-M	H3-A-T	H3-B-B	H3-B-M	H3-B-T	H3-C-B	H3-C-M	H3-C-T	H4-A-B	H4-A-M	H4-A-T	H4-B-B	H4-B-M	H4-B-T	H4-C-B	H4-C-M	H4-C-T	H5-A-M	H5-B-B	H5-B-M	H5-B-T	H5-C-B	H5-C-T	H6-A-B	H6-A-M	H6-A-T	H6-B-B	H6-B-M	H6-C-B	H6-C-M	H6-C-T	H7-B-B	H7-B-M	H7-B-T	H7-C-M	H7-C-T
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Actinomycetales;D_4__Actinomycetaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.16001382409e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.05348173255e-05	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Corynebacteriales;D_4__Corynebacteriaceae	0.0	1.88465887674e-05	2.84002158416e-05	0.000109424155382	5.37706681006e-05	2.06100577082e-05	2.96823983378e-05	0.0	0.0	0.0	0.0	0.0	4.39831104856e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10868144149e-05	0.0	0.0	0.000120880006447	0.0	0.0	0.0	0.0	5.40003456022e-05	0.0	6.07348921956e-05	3.59815774324e-05	1.66052273256e-05	6.44845108205e-05	6.06170818937e-05	0.0	2.96384113811e-05	4.68310958476e-05	5.15384218935e-05	3.29359067255e-05	3.05348173255e-05	3.18796225453e-05	0.0	5.50100393322e-05	0.0
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Corynebacteriales;D_4__Nocardiaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.48192056906e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.46032722352e-05
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Frankiales;D_4__Frankiaceae	1.34736388256e-05	0.0	8.52006475249e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.25420198832e-05	0.0	0.0	0.0	0.0	4.02933354823e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.75050196661e-05	0.0
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Frankiales;D_4__Geodermatophilaceae	0.0	0.0	0.0	0.0	1.34426670251e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.07205505123e-05	0.0	1.8467902785e-05	0.0	0.0	0.0	1.62710099416e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.26942628903e-05	0.0	3.12207305651e-05	0.0	0.0	3.05348173255e-05	0.0	1.9398265795e-05	0.0	2.46032722352e-05
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Frankiales;D_4__Nakamurellaceae	0.0	0.0	2.84002158416e-05	0.0	0.0	0.0	5.93647966756e-05	1.62559334157e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Frankiales;D_4__Sporichthyaceae	0.0	1.88465887674e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.46610368285e-05	1.53602752561e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.28969021641e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Frankiales;D_4__uncultured	1.34736388256e-05	0.0	0.0	0.0	0.0	2.06100577082e-05	0.000118729593351	1.62559334157e-05	0.0	0.0	0.0	0.0	1.46610368285e-05	0.0	0.0	0.0	0.0	0.0	1.23770035274e-05	0.0	0.0	0.0	2.51657795729e-05	0.0	0.0	2.10061968281e-05	0.0	0.0	0.0	0.0	0.0	3.03674460978e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Frankiales;Other	0.0	0.0	2.84002158416e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9398265795e-05	0.0	0.0
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Kineosporiales;D_4__Kineosporiaceae	0.0	0.0	0.0	1.36780194228e-05	0.0	2.06100577082e-05	2.96823983378e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.20794418317e-05	1.8467902785e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1542438604e-05	0.0	0.0	0.0	0.0	0.0	1.08000691204e-05	1.48126203525e-05	0.0	1.79907887162e-05	3.32104546511e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.59398112726e-05	0.0	0.0	2.46032722352e-05
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Micrococcales;D_4__Intrasporangiaceae	1.34736388256e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.62559334157e-05	0.0	3.89567385418e-05	0.0	2.36860181435e-05	1.46610368285e-05	0.0	0.0	1.8467902785e-05	2.35133673493e-05	2.33481204763e-05	2.47540070549e-05	1.62710099416e-05	0.0	2.10868144149e-05	0.0	0.0	0.0	2.10061968281e-05	2.68168409761e-05	1.48394372885e-05	0.0	0.0	2.96252407051e-05	3.03674460978e-05	0.0	0.0	0.0	0.0	2.26942628903e-05	0.0	1.56103652825e-05	0.0	1.64679533628e-05	0.0	1.59398112726e-05	0.0	0.0	2.46032722352e-05
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Micrococcales;D_4__Micrococcaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.47540070549e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.28969021641e-05	1.51542704734e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.46032722352e-05
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Propionibacteriales;D_4__Nocardioidaceae	1.34736388256e-05	3.76931775349e-05	0.0	0.0	0.0	0.0	5.93647966756e-05	0.0	3.11133927599e-05	3.89567385418e-05	0.0	0.0	0.0	1.53602752561e-05	0.0	3.69358055699e-05	0.0	0.0	1.23770035274e-05	1.62710099416e-05	0.0	0.0	0.0	0.0	0.0	2.10061968281e-05	0.0	0.0	0.0	1.08000691204e-05	0.0	0.0	0.0	1.66052273256e-05	0.0	0.0	0.0	2.96384113811e-05	0.0	0.0	1.64679533628e-05	0.0	0.0	0.0	1.3752509833e-05	0.0
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Propionibacteriales;D_4__Propionibacteriaceae	4.04209164769e-05	7.53863550697e-05	0.00017040129505	0.000615510874025	0.000483936012905	0.000267930750206	0.000118729593351	0.000130047467326	3.11133927599e-05	5.84351078128e-05	1.98227843083e-05	7.10580544305e-05	0.000131949331457	4.60808257684e-05	0.000220794418317	1.8467902785e-05	4.70267346987e-05	0.0	2.47540070549e-05	4.88130298248e-05	2.91014914514e-05	6.32604432448e-05	3.77486693594e-05	2.1542438604e-05	0.00209525344508	0.000210061968281	2.68168409761e-05	5.93577491542e-05	9.97580866399e-05	0.000453602903059	0.000103688342468	0.0013058001822	0.00116940126655	8.30261366278e-05	0.000128969021641	9.09256228405e-05	0.000272331154684	0.00102252519265	0.000296596940368	0.000120256317752	8.23397668138e-05	0.00050382448587	0.000143458301454	0.00023277918954	0.000440080314657	0.000147619633411
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Pseudonocardiales;D_4__Pseudonocardiaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.51542704734e-05	0.0	1.48192056906e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Actinobacteria;D_2__Nitriliruptoria;D_3__Euzebyales;D_4__Euzebyaceae	0.00398819709239	0.0364304560874	0.0161597228139	0.0099028860621	0.0198951471972	0.0030296784831	0.0126150192936	0.0518889394629	0.0231639209098	0.000389567385418	0.00202192399944	0.00362396077595	0.00212585034014	0.0217808703132	0.00869930008169	0.000849523528108	0.0103458816337	0.000980621060005	8.66390246921e-05	0.000797279487138	2.91014914514e-05	4.21736288299e-05	0.00173643879053	0.000969409737182	0.000443226690305	0.0258376220985	0.00286940198445	0.00418472131537	0.00019951617328	0.00381242439952	0.00940601392386	0.00109322805952	0.0549798503166	0.0176347514197	0.00729964662488	0.00810753470328	0.0452523602033	0.0370924718435	0.00747736497034	0.0343074095071	0.0206178776102	0.0293134246324	0.0108550114767	0.000387965315901	0.0195148114531	0.0022388977734
D_0__Bacteria;D_1__Actinobacteria;D_2__Rubrobacteria;D_3__Rubrobacterales;D_4__Rubrobacteriaceae	0.0	5.65397663023e-05	0.0	2.73560388456e-05	0.0	2.06100577082e-05	5.93647966756e-05	3.25118668314e-05	1.555669638e-05	0.0	0.0	2.36860181435e-05	2.9322073657e-05	3.07205505123e-05	2.20794418317e-05	0.0	2.35133673493e-05	0.0	0.0	3.25420198832e-05	0.0	2.10868144149e-05	1.25828897865e-05	0.0	4.02933354823e-05	0.0	2.68168409761e-05	2.96788745771e-05	2.493952166e-05	1.08000691204e-05	1.48126203525e-05	3.03674460978e-05	3.59815774324e-05	0.0	0.0	0.0	0.0	0.0	1.56103652825e-05	0.0	0.0	1.52674086627e-05	0.0	0.0	0.0	4.92065444704e-05
D_0__Bacteria;D_1__Actinobacteria;D_2__Thermoleophilia;D_3__Solirubrobacterales;D_4__0319-6M6	0.0	1.88465887674e-05	0.0	0.0	0.0	0.0	2.96823983378e-05	1.62559334157e-05	0.0	0.0	1.98227843083e-05	0.0	1.46610368285e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10868144149e-05	0.0	0.0	0.0	2.10061968281e-05	0.0	0.0	0.0	0.0	1.48126203525e-05	3.03674460978e-05	0.0	0.0	0.0	0.0	0.0	1.48192056906e-05	0.0	1.71794739645e-05	0.0	1.52674086627e-05	1.59398112726e-05	1.9398265795e-05	0.0	0.0
D_0__Bacteria;D_1__Actinobacteria;D_2__Thermoleophilia;D_3__Solirubrobacterales;D_4__480-2	1.34736388256e-05	1.88465887674e-05	0.0	0.0	1.34426670251e-05	2.06100577082e-05	2.96823983378e-05	0.0	0.0	1.94783692709e-05	0.0	2.36860181435e-05	1.46610368285e-05	3.07205505123e-05	0.0	0.0	0.0	0.0	1.23770035274e-05	0.0	0.0	0.0	0.0	2.1542438604e-05	0.0	0.0	0.0	1.48394372885e-05	1.246976083e-05	1.08000691204e-05	0.0	0.0	0.0	0.0	0.0	1.51542704734e-05	2.26942628903e-05	1.48192056906e-05	0.0	1.71794739645e-05	0.0	1.52674086627e-05	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Actinobacteria;D_2__Thermoleophilia;D_3__Solirubrobacterales;D_4__Patulibacteraceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.47540070549e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Armatimonadetes;D_2__Armatimonadia;D_3__Armatimonadales;D_4__uncultured bacterium	0.0	0.0	2.84002158416e-05	0.0	0.0	0.0	5.93647966756e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Armatimonadetes;D_2__uncultured bacterium;D_3__uncultured bacterium;D_4__uncultured bacterium	1.34736388256e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.98227843083e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10061968281e-05	2.68168409761e-05	0.0	0.0	1.08000691204e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Porphyromonadaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.96384113811e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Prevotellaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.08000691204e-05	0.0	0.0	0.0	0.0	0.0	1.51542704734e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Cytophagia;D_3__Cytophagales;D_4__Cytophagaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.94783692709e-05	1.98227843083e-05	2.36860181435e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.62710099416e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.16001382409e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Cytophagia;D_3__Cytophagales;D_4__Flammeovirgaceae	0.0	0.0	0.0	1.36780194228e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10868144149e-05	0.0	0.0	0.0	0.0	2.68168409761e-05	0.0	0.0	0.0	0.0	0.0	0.0	3.32104546511e-05	1.28969021641e-05	0.0	0.0	0.0	1.56103652825e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Cytophagia;D_3__Cytophagales;D_4__MWH-CFBk5	0.0	0.0	0.0	0.0	0.0	0.0	2.96823983378e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.25828897865e-05	0.0	0.0	0.0	0.0	0.0	1.246976083e-05	0.0	0.0	0.0	0.0	1.66052273256e-05	0.0	0.0	0.0	0.0	0.0	1.71794739645e-05	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Cytophagia;D_3__Order II;D_4__Rhodothermaceae	0.0862447621229	0.139690915944	0.0909942915566	0.0787717138558	0.0927544024735	0.0966199505359	0.125972098546	0.144303920931	0.154820242373	0.123473382808	0.182310147283	0.17530022028	0.143062397373	0.146752069797	0.155152237751	0.109865553668	0.150391497566	0.122717721223	0.204270066217	0.202167298524	0.132848308476	0.0875313666364	0.181017452468	0.161912968548	0.121162059795	0.130721562861	0.138911236256	0.149017629251	0.119722173729	0.123379989632	0.127373722411	0.168812632858	0.147398531952	0.0718840290924	0.149126879723	0.138237255259	0.114515250545	0.143909306461	0.0545738370278	0.0869109587864	0.100899150254	0.120704132888	0.149021295588	0.15920156738	0.122933685398	0.145897404355
D_0__Bacteria;D_1__Bacteroidetes;D_2__Flavobacteriia;D_3__Flavobacteriales;D_4__Cryomorphaceae	1.34736388256e-05	0.0	0.0	1.36780194228e-05	2.68853340503e-05	0.0	0.0	6.50237336628e-05	1.555669638e-05	0.0	0.0	2.36860181435e-05	0.0	0.0	4.41588836634e-05	5.54037083549e-05	2.35133673493e-05	0.0	0.000173278049384	0.0	0.0	0.0	0.0	4.30848772081e-05	0.0	0.0	0.0	0.000652935240696	0.0001246976083	0.00259201658891	0.00011850096282	0.000334041907076	5.39723661485e-05	0.000647603865697	2.57938043282e-05	0.0	0.000590050835149	0.000281564908121	0.00012488292226	1.71794739645e-05	0.0	6.10696346509e-05	4.78194338179e-05	1.9398265795e-05	2.75050196661e-05	0.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Flavobacteriia;D_3__Flavobacteriales;D_4__Flavobacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.246976083e-05	1.08000691204e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Sphingobacteriia;D_3__Sphingobacteriales;D_4__Chitinophagaceae	4.04209164769e-05	3.76931775349e-05	0.000284002158416	4.10340582684e-05	9.4098669176e-05	2.06100577082e-05	2.96823983378e-05	0.000178815267573	3.11133927599e-05	3.89567385418e-05	0.0	2.36860181435e-05	5.86441473141e-05	0.0	0.0	0.0	2.35133673493e-05	2.33481204763e-05	6.18850176372e-05	1.62710099416e-05	4.36522371772e-05	0.000105434072075	0.000176160457011	0.00010771219302	4.02933354823e-05	2.10061968281e-05	2.68168409761e-05	0.000118715498308	0.00022445569494	0.000216001382409	7.40631017627e-05	9.11023382933e-05	0.000125935521013	1.66052273256e-05	9.02783151487e-05	6.06170818937e-05	0.000476579520697	0.000592768227623	0.000249765844521	0.000618461062722	0.000115275673539	0.00338936472313	0.00742795205305	0.0019398265795	0.00361691008609	0.00169762578423
