"Plot Title: SG3_Middle"
"#","Date Time, GMT-03:00","Temp, °F (LGR S/N: 20580753, SEN S/N: 20580753)","RH, % (LGR S/N: 20580753, SEN S/N: 20580753)"
130,03/28/19 10:21:30 AM,74.381,82.864
131,03/28/19 10:51:30 AM,79.304,82.810
132,03/28/19 11:21:30 AM,84.362,82.472
133,03/28/19 11:51:30 AM,89.085,82.193
134,03/28/19 12:21:30 PM,93.423,82.148
135,03/28/19 12:51:30 PM,96.192,82.266
136,03/28/19 01:21:30 PM,98.136,81.841
137,03/28/19 01:51:30 PM,98.773,80.932
138,03/28/19 02:21:30 PM,98.380,80.828
139,03/28/19 02:51:30 PM,97.500,80.637
140,03/28/19 03:21:30 PM,96.917,80.600
141,03/28/19 03:51:30 PM,97.111,80.623
142,03/28/19 04:21:30 PM,96.724,80.340
143,03/28/19 04:51:30 PM,93.943,80.260
144,03/28/19 05:21:30 PM,88.902,80.212
145,03/28/19 05:51:30 PM,86.981,79.668
146,03/28/19 06:21:30 PM,84.900,79.458
147,03/28/19 06:51:30 PM,79.173,79.668
148,03/28/19 07:21:30 PM,73.299,79.870
149,03/28/19 07:51:30 PM,67.543,80.208
150,03/28/19 08:21:30 PM,63.819,80.518
151,03/28/19 08:51:30 PM,61.848,80.836
152,03/28/19 09:21:30 PM,61.248,80.929
153,03/28/19 09:51:30 PM,60.991,81.008
154,03/28/19 10:21:30 PM,60.647,80.994
155,03/28/19 10:51:30 PM,60.390,81.046
156,03/28/19 11:21:30 PM,60.346,81.096
157,03/28/19 11:51:30 PM,59.916,81.016
158,03/29/19 12:21:30 AM,59.229,81.070
159,03/29/19 12:51:30 AM,58.712,81.062
160,03/29/19 01:21:30 AM,58.239,81.031
161,03/29/19 01:51:30 AM,57.936,81.241
162,03/29/19 02:21:30 AM,58.325,81.234
163,03/29/19 02:51:30 AM,57.979,81.137
164,03/29/19 03:21:30 AM,57.074,81.108
165,03/29/19 03:51:30 AM,56.815,81.323
166,03/29/19 04:21:30 AM,57.117,81.415
167,03/29/19 04:51:30 AM,57.074,81.300
168,03/29/19 05:21:30 AM,57.160,81.365
169,03/29/19 05:51:30 AM,57.290,81.436
170,03/29/19 06:21:30 AM,57.506,81.408
171,03/29/19 06:51:30 AM,57.247,81.294
172,03/29/19 07:21:30 AM,57.420,81.342
173,03/29/19 07:51:30 AM,57.247,81.239
174,03/29/19 08:21:30 AM,57.420,81.507
175,03/29/19 08:51:30 AM,58.498,81.694
176,03/29/19 09:21:30 AM,60.260,81.802
177,03/29/19 09:51:30 AM,65.916,83.080
178,03/29/19 10:21:30 AM,68.698,81.806
179,03/29/19 10:51:30 AM,72.178,82.539
180,03/29/19 11:21:30 AM,79.567,83.041
181,03/29/19 11:51:30 AM,87.255,82.383
182,03/29/19 12:21:30 PM,92.763,81.835
183,03/29/19 12:51:30 PM,96.579,81.453
184,03/29/19 01:21:30 PM,100.308,81.586
185,03/29/19 01:51:30 PM,101.458,81.240
186,03/29/19 02:21:30 PM,99.266,81.049
187,03/29/19 02:51:30 PM,96.822,80.887
188,03/29/19 03:21:30 PM,95.328,80.804
189,03/29/19 03:51:30 PM,93.234,80.652
190,03/29/19 04:21:30 PM,92.809,80.426
191,03/29/19 04:51:30 PM,91.683,80.237
192,03/29/19 05:21:30 PM,88.214,79.927
193,03/29/19 05:51:30 PM,83.377,79.487
194,03/29/19 06:21:30 PM,80.449,79.498
195,03/29/19 06:51:30 PM,78.121,79.315
196,03/29/19 07:21:30 PM,75.551,79.275
197,03/29/19 07:51:30 PM,72.221,79.345
198,03/29/19 08:21:30 PM,69.685,79.474
199,03/29/19 08:51:30 PM,67.757,79.557
200,03/29/19 09:21:30 PM,66.214,79.741
201,03/29/19 09:51:30 PM,64.888,80.032
202,03/29/19 10:21:30 PM,63.604,80.157
203,03/29/19 10:51:30 PM,62.191,80.433
204,03/29/19 11:21:30 PM,61.547,80.605
205,03/29/19 11:51:30 PM,61.162,80.531
206,03/30/19 12:21:30 AM,60.690,80.502
207,03/30/19 12:51:30 AM,60.174,80.550
208,03/30/19 01:21:30 AM,59.788,80.641
209,03/30/19 01:51:30 AM,59.229,80.629
210,03/30/19 02:21:30 AM,58.541,80.710
211,03/30/19 02:51:30 AM,58.282,80.761
212,03/30/19 03:21:30 AM,57.893,80.797
213,03/30/19 03:51:30 AM,57.679,80.798
214,03/30/19 04:21:30 AM,57.679,80.880
215,03/30/19 04:51:30 AM,57.074,80.834
216,03/30/19 05:21:30 AM,56.556,80.853
217,03/30/19 05:51:30 AM,56.469,80.924
218,03/30/19 06:21:30 AM,56.685,80.923
219,03/30/19 06:51:30 AM,56.728,80.901
220,03/30/19 07:21:30 AM,56.642,80.836
221,03/30/19 07:51:30 AM,56.469,80.842
222,03/30/19 08:21:30 AM,56.858,81.273
223,03/30/19 08:51:30 AM,60.690,81.634
224,03/30/19 09:21:30 AM,65.359,81.763
225,03/30/19 09:51:30 AM,70.072,81.861
226,03/30/19 10:21:30 AM,74.856,81.790
227,03/30/19 10:51:30 AM,79.524,81.979
228,03/30/19 11:21:30 AM,85.577,82.154
229,03/30/19 11:51:30 AM,90.612,81.671
230,03/30/19 12:21:30 PM,93.706,81.474
231,03/30/19 12:51:30 PM,96.966,81.735
232,03/30/19 01:21:30 PM,98.332,81.477
233,03/30/19 01:51:30 PM,96.773,81.297
234,03/30/19 02:21:30 PM,94.323,81.339
235,03/30/19 02:51:30 PM,91.308,81.371
236,03/30/19 03:21:30 PM,88.306,81.342
237,03/30/19 03:51:30 PM,87.436,81.211
238,03/30/19 04:21:30 PM,85.667,80.917
239,03/30/19 04:51:30 PM,84.137,80.709
240,03/30/19 05:21:30 PM,82.175,80.451
241,03/30/19 05:51:30 PM,80.890,80.012
242,03/30/19 06:21:30 PM,79.392,79.578
243,03/30/19 06:51:30 PM,78.165,79.205
244,03/30/19 07:21:30 PM,73.558,79.358
245,03/30/19 07:51:30 PM,68.871,79.519
246,03/30/19 08:21:30 PM,65.615,79.670
247,03/30/19 08:51:30 PM,63.347,79.903
248,03/30/19 09:21:30 PM,62.233,80.077
249,03/30/19 09:51:30 PM,61.677,80.204
250,03/30/19 10:21:30 PM,61.934,80.319
251,03/30/19 10:51:30 PM,61.761,80.326
252,03/30/19 11:21:30 PM,61.032,80.238
253,03/30/19 11:51:30 PM,60.303,80.261
254,03/31/19 12:21:30 AM,59.745,80.304
255,03/31/19 12:51:30 AM,59.401,80.318
256,03/31/19 01:21:30 AM,59.272,80.385
257,03/31/19 01:51:30 AM,59.229,80.408
258,03/31/19 02:21:30 AM,58.842,80.471
259,03/31/19 02:51:30 AM,58.712,80.538
260,03/31/19 03:21:30 AM,58.798,80.549
261,03/31/19 03:51:30 AM,58.971,80.597
262,03/31/19 04:21:30 AM,59.315,80.584
263,03/31/19 04:51:30 AM,59.445,80.544
264,03/31/19 05:21:30 AM,59.486,80.549
265,03/31/19 05:51:30 AM,59.099,80.392
266,03/31/19 06:21:30 AM,58.325,80.409
267,03/31/19 06:51:30 AM,57.722,80.445
268,03/31/19 07:21:30 AM,57.290,80.448
269,03/31/19 07:51:30 AM,56.944,80.516
270,03/31/19 08:21:30 AM,57.592,80.980
271,03/31/19 08:51:30 AM,61.248,81.427
272,03/31/19 09:21:30 AM,66.043,81.512
273,03/31/19 09:51:30 AM,70.930,81.430
274,03/31/19 10:21:30 AM,75.985,81.584
275,03/31/19 10:51:30 AM,81.642,81.571
276,03/31/19 11:21:30 AM,87.346,81.521
277,03/31/19 11:51:30 AM,91.776,81.602
278,03/31/19 12:21:30 PM,93.801,81.515
279,03/31/19 12:51:30 PM,94.514,81.450
280,03/31/19 01:21:30 PM,94.086,81.459
281,03/31/19 01:51:30 PM,93.375,81.494
282,03/31/19 02:21:30 PM,92.197,81.416
283,03/31/19 02:51:30 PM,91.076,81.315
284,03/31/19 03:21:30 PM,89.870,81.203
285,03/31/19 03:51:30 PM,88.351,80.968
286,03/31/19 04:21:30 PM,87.163,80.654
287,03/31/19 04:51:30 PM,85.667,80.422
288,03/31/19 05:21:30 PM,83.511,80.084
289,03/31/19 05:51:30 PM,80.404,79.840
290,03/31/19 06:21:30 PM,77.990,79.473
291,03/31/19 06:51:30 PM,75.376,79.313
292,03/31/19 07:21:30 PM,71.577,79.241
293,03/31/19 07:51:30 PM,67.885,79.375
294,03/31/19 08:21:30 PM,65.145,79.530
295,03/31/19 08:51:30 PM,62.748,79.720
296,03/31/19 09:21:30 PM,61.376,79.863
297,03/31/19 09:51:30 PM,60.561,79.959
298,03/31/19 10:21:30 PM,60.303,80.178
299,03/31/19 10:51:30 PM,60.132,80.240
300,03/31/19 11:21:30 PM,59.830,80.259
301,03/31/19 11:51:30 PM,59.099,80.088
302,04/01/19 12:21:30 AM,58.368,80.193
303,04/01/19 12:51:30 AM,58.066,80.212
304,04/01/19 01:21:30 AM,57.506,80.227
305,04/01/19 01:51:30 AM,57.160,80.322
306,04/01/19 02:21:30 AM,56.815,80.335
307,04/01/19 02:51:30 AM,57.160,80.377
308,04/01/19 03:21:30 AM,57.592,80.375
309,04/01/19 03:51:30 AM,57.850,80.324
310,04/01/19 04:21:30 AM,57.420,80.271
311,04/01/19 04:51:30 AM,57.031,80.334
312,04/01/19 05:21:30 AM,57.765,80.451
313,04/01/19 05:51:30 AM,58.712,80.345
314,04/01/19 06:21:30 AM,58.455,80.314
315,04/01/19 06:51:30 AM,57.765,80.258
316,04/01/19 07:21:30 AM,57.247,80.360
317,04/01/19 07:51:30 AM,57.160,80.460
318,04/01/19 08:21:30 AM,58.368,80.579
319,04/01/19 08:51:30 AM,59.702,80.714
320,04/01/19 09:21:30 AM,63.518,81.566
321,04/01/19 09:51:30 AM,68.185,81.884
322,04/01/19 10:21:30 AM,71.964,82.062
323,04/01/19 10:51:30 AM,78.165,81.959
324,04/01/19 11:21:30 AM,83.242,81.675
325,04/01/19 11:51:30 AM,87.028,81.891
326,04/01/19 12:21:30 PM,90.657,81.735
327,04/01/19 12:51:30 PM,93.328,81.901
328,04/01/19 01:21:30 PM,95.662,81.672
329,04/01/19 01:51:30 PM,94.896,81.376
330,04/01/19 02:21:30 PM,93.470,81.270
331,04/01/19 02:51:30 PM,91.870,81.260
332,04/01/19 03:21:30 PM,91.029,80.986
333,04/01/19 03:51:30 PM,90.565,80.815
334,04/01/19 04:21:30 PM,90.936,80.505
335,04/01/19 04:51:30 PM,88.902,80.212
336,04/01/19 05:21:30 PM,84.900,79.954
337,04/01/19 05:51:30 PM,81.066,79.569
338,04/01/19 06:21:30 PM,78.339,79.456
339,04/01/19 06:51:30 PM,74.770,79.213
340,04/01/19 07:21:30 PM,71.577,79.127
341,04/01/19 07:51:30 PM,66.385,79.480
342,04/01/19 08:21:30 PM,63.433,79.690
343,04/01/19 08:51:30 PM,61.633,79.782
344,04/01/19 09:21:30 PM,60.517,79.954
345,04/01/19 09:51:30 PM,59.788,80.005
346,04/01/19 10:21:30 PM,59.358,80.092
347,04/01/19 10:51:30 PM,59.401,80.207
348,04/01/19 11:21:30 PM,59.788,80.254
349,04/01/19 11:51:30 PM,59.959,80.220
350,04/02/19 12:21:30 AM,60.174,80.301
351,04/02/19 12:51:30 AM,60.433,80.277
352,04/02/19 01:21:30 AM,60.433,80.193
353,04/02/19 01:51:30 AM,60.346,80.155
354,04/02/19 02:21:30 AM,59.916,80.076
355,04/02/19 02:51:30 AM,59.788,80.199
356,04/02/19 03:21:30 AM,59.788,80.143
357,04/02/19 03:51:30 AM,59.659,80.156
358,04/02/19 04:21:30 AM,59.486,80.218
359,04/02/19 04:51:30 AM,59.401,80.207
360,04/02/19 05:21:30 AM,58.842,80.085
361,04/02/19 05:51:30 AM,58.023,80.041
362,04/02/19 06:21:30 AM,57.506,80.144
363,04/02/19 06:51:30 AM,56.988,80.136
364,04/02/19 07:21:30 AM,56.728,80.242
365,04/02/19 07:51:30 AM,56.512,80.299
366,04/02/19 08:21:30 AM,57.333,80.728
367,04/02/19 08:51:30 AM,58.712,80.786
368,04/02/19 09:21:30 AM,62.362,81.092
369,04/02/19 09:51:30 AM,63.903,80.723
370,04/02/19 10:21:30 AM,64.974,80.685
371,04/02/19 10:51:30 AM,67.114,80.746
372,04/02/19 11:21:30 AM,71.920,82.732
373,04/02/19 11:51:30 AM,80.802,82.189
374,04/02/19 12:21:30 PM,85.082,81.603
375,04/02/19 12:51:30 PM,87.802,81.400
376,04/02/19 01:21:30 PM,89.224,81.157
377,04/02/19 01:51:30 PM,90.100,80.967
378,04/02/19 02:21:30 PM,90.424,80.799
379,04/02/19 02:51:30 PM,90.657,80.473
380,04/02/19 03:21:30 PM,88.902,80.035
381,04/02/19 03:51:30 PM,87.985,79.842
382,04/02/19 04:21:30 PM,85.894,79.923
383,04/02/19 04:51:30 PM,85.712,79.902
384,04/02/19 05:21:30 PM,84.632,79.427
385,04/02/19 05:51:30 PM,82.396,78.938
386,04/02/19 06:21:30 PM,78.953,78.717
387,04/02/19 06:51:30 PM,76.507,78.523
388,04/02/19 07:21:30 PM,71.748,78.691
389,04/02/19 07:51:30 PM,67.798,79.026
390,04/02/19 08:21:30 PM,65.788,79.240
391,04/02/19 08:51:30 PM,64.546,79.403
392,04/02/19 09:21:30 PM,63.518,79.477
393,04/02/19 09:51:30 PM,62.362,79.507
394,04/02/19 10:21:30 PM,61.590,79.721
395,04/02/19 10:51:30 PM,61.333,79.858
396,04/02/19 11:21:30 PM,61.075,79.855
397,04/02/19 11:51:30 PM,60.775,79.874
398,04/03/19 12:21:30 AM,60.604,79.909
399,04/03/19 12:51:30 AM,60.474,79.921
400,04/03/19 01:21:30 AM,60.303,79.928
401,04/03/19 01:51:30 AM,60.089,79.930
402,04/03/19 02:21:30 AM,59.916,79.965
403,04/03/19 02:51:30 AM,59.529,79.863
404,04/03/19 03:21:30 AM,58.798,79.858
405,04/03/19 03:51:30 AM,58.455,79.983
406,04/03/19 04:21:30 AM,58.582,79.998
407,04/03/19 04:51:30 AM,58.195,79.924
408,04/03/19 05:21:30 AM,57.333,79.930
409,04/03/19 05:51:30 AM,56.815,80.005
410,04/03/19 06:21:30 AM,56.556,80.084
411,04/03/19 06:51:30 AM,56.642,80.122
412,04/03/19 07:21:30 AM,56.685,80.100
413,04/03/19 07:51:30 AM,57.117,80.235
414,04/03/19 08:21:30 AM,57.850,80.461
415,04/03/19 08:51:30 AM,59.830,80.646
416,04/03/19 09:21:30 AM,62.834,81.066
417,04/03/19 09:51:30 AM,65.916,81.050
418,04/03/19 10:21:30 AM,72.307,81.568
419,04/03/19 10:51:30 AM,79.261,82.062
420,04/03/19 11:21:30 AM,85.307,81.311
421,04/03/19 11:51:30 AM,88.902,80.974
422,04/03/19 12:21:30 PM,90.471,80.422
423,04/03/19 12:51:30 PM,90.379,80.735
424,04/03/19 01:21:30 PM,90.424,80.446
425,04/03/19 01:51:30 PM,90.239,80.366
426,04/03/19 02:21:30 PM,91.029,80.781
427,04/03/19 02:51:30 PM,91.776,80.337
428,04/03/19 03:21:30 PM,89.085,78.790
429,04/03/19 03:51:30 PM,89.593,80.291
430,04/03/19 04:21:30 PM,90.194,79.772
431,04/03/19 04:51:30 PM,89.962,79.391
432,04/03/19 05:21:30 PM,87.210,79.137
433,04/03/19 05:51:30 PM,87.620,78.742
434,04/03/19 06:21:30 PM,86.572,78.124
435,04/03/19 06:51:30 PM,84.632,77.964
436,04/03/19 07:21:30 PM,79.963,78.195
437,04/03/19 07:51:30 PM,76.114,78.276
438,04/03/19 08:21:30 PM,72.394,78.594
439,04/03/19 08:51:30 PM,69.985,78.742
440,04/03/19 09:21:30 PM,68.313,78.860
441,04/03/19 09:51:30 PM,66.985,78.874
442,04/03/19 10:21:30 PM,65.916,79.002
443,04/03/19 10:51:30 PM,65.102,79.047
444,04/03/19 11:21:30 PM,64.288,79.176
445,04/03/19 11:51:30 PM,63.732,79.222
446,04/04/19 12:21:30 AM,63.133,79.291
447,04/04/19 12:51:30 AM,63.048,79.533
448,04/04/19 01:21:30 AM,63.648,79.660
449,04/04/19 01:51:30 AM,64.117,79.688
450,04/04/19 02:21:30 AM,64.546,79.655
451,04/04/19 02:51:30 AM,65.017,79.627
452,04/04/19 03:21:30 AM,65.145,79.586
453,04/04/19 03:51:30 AM,64.888,79.499
454,04/04/19 04:21:30 AM,64.589,79.492
455,04/04/19 04:51:30 AM,64.589,79.520
456,04/04/19 05:21:30 AM,63.819,79.260
457,04/04/19 05:51:30 AM,63.133,79.543
458,04/04/19 06:21:30 AM,63.090,79.510
459,04/04/19 06:51:30 AM,62.406,79.512
460,04/04/19 07:21:30 AM,61.848,79.557
461,04/04/19 07:51:30 AM,61.761,79.658
462,04/04/19 08:21:30 AM,62.233,80.049
463,04/04/19 08:51:30 AM,66.472,80.529
464,04/04/19 09:21:30 AM,72.264,80.572
465,04/04/19 09:51:30 AM,76.725,80.043
466,04/04/19 10:21:30 AM,78.777,79.795
467,04/04/19 10:51:30 AM,82.218,81.063
468,04/04/19 11:21:30 AM,89.823,81.345
469,04/04/19 11:51:30 AM,92.480,79.589
470,04/04/19 12:21:30 PM,95.328,81.130
471,04/04/19 12:51:30 PM,99.019,79.974
472,04/04/19 01:21:30 PM,98.577,79.864
473,04/04/19 01:51:30 PM,98.479,80.182
474,04/04/19 02:21:30 PM,100.258,79.964
475,04/04/19 02:51:30 PM,100.258,79.844
476,04/04/19 03:21:30 PM,100.207,79.508
477,04/04/19 03:51:30 PM,98.920,79.453
478,04/04/19 04:21:30 PM,96.435,79.323
479,04/04/19 04:51:30 PM,91.917,79.318
480,04/04/19 05:21:30 PM,89.316,79.082
481,04/04/19 05:51:30 PM,87.346,78.741
482,04/04/19 06:21:30 PM,84.945,78.469
483,04/04/19 06:51:30 PM,82.353,78.233
484,04/04/19 07:21:30 PM,77.378,78.248
485,04/04/19 07:51:30 PM,73.126,78.422
486,04/04/19 08:21:30 PM,70.543,78.637
487,04/04/19 08:51:30 PM,69.170,78.790
488,04/04/19 09:21:30 PM,68.571,78.861
489,04/04/19 09:51:30 PM,68.142,78.981
490,04/04/19 10:21:30 PM,67.798,78.969
491,04/04/19 10:51:30 PM,66.985,78.959
492,04/04/19 11:21:30 PM,66.729,79.126
493,04/04/19 11:51:30 PM,66.643,79.088
494,04/05/19 12:21:30 AM,66.385,79.029
495,04/05/19 12:51:30 AM,66.344,79.193
496,04/05/19 01:21:30 AM,66.429,79.316
497,04/05/19 01:51:30 AM,65.745,79.179
498,04/05/19 02:21:30 AM,64.546,79.346
499,04/05/19 02:51:30 AM,64.117,79.492
500,04/05/19 03:21:30 AM,64.074,79.543
501,04/05/19 03:51:30 AM,64.117,79.604
502,04/05/19 04:21:30 AM,64.459,79.505
503,04/05/19 04:51:30 AM,63.775,79.339
504,04/05/19 05:21:30 AM,62.919,79.406
505,04/05/19 05:51:30 AM,62.105,79.337
506,04/05/19 06:21:30 AM,61.462,79.400
507,04/05/19 06:51:30 AM,61.248,79.430
508,04/05/19 07:21:30 AM,60.733,79.424
509,04/05/19 07:51:30 AM,60.132,79.436
510,04/05/19 08:21:30 AM,60.775,80.068
511,04/05/19 08:51:30 AM,64.888,80.423
512,04/05/19 09:21:30 AM,69.685,80.322
513,04/05/19 09:51:30 AM,74.467,80.606
514,04/05/19 10:21:30 AM,78.953,80.736
515,04/05/19 10:51:30 AM,84.004,80.548
516,04/05/19 11:21:30 AM,88.810,80.318
517,04/05/19 11:51:30 AM,92.291,80.396
518,04/05/19 12:21:30 PM,95.662,80.338
519,04/05/19 12:51:30 PM,98.872,80.466
520,04/05/19 01:21:30 PM,101.610,80.327
521,04/05/19 01:51:30 PM,103.384,80.257
522,04/05/19 02:21:30 PM,101.509,80.075
523,04/05/19 02:51:30 PM,100.807,79.816
524,04/05/19 03:21:30 PM,97.794,79.715
525,04/05/19 03:51:30 PM,93.992,79.672
526,04/05/19 04:21:30 PM,90.844,79.610
527,04/05/19 04:51:30 PM,89.362,79.470
528,04/05/19 05:21:30 PM,88.167,79.187
529,04/05/19 05:51:30 PM,88.718,78.542
530,04/05/19 06:21:30 PM,88.902,77.912
531,04/05/19 06:51:30 PM,84.677,77.822
532,04/05/19 07:21:30 PM,78.296,78.063
533,04/05/19 07:51:30 PM,73.904,78.224
534,04/05/19 08:21:30 PM,70.716,78.400
535,04/05/19 08:51:30 PM,68.571,78.634
536,04/05/19 09:21:30 PM,67.413,78.698
537,04/05/19 09:51:30 PM,66.600,78.772
538,04/05/19 10:21:30 PM,65.916,78.777
539,04/05/19 10:51:30 PM,65.102,78.822
540,04/05/19 11:21:30 PM,64.161,78.824
541,04/05/19 11:51:30 PM,63.005,78.800
542,04/06/19 12:21:30 AM,61.677,78.895
543,04/06/19 12:51:30 AM,60.604,79.047
544,04/06/19 01:21:30 AM,59.745,79.168
545,04/06/19 01:51:30 AM,59.099,79.230
546,04/06/19 02:21:30 AM,58.712,79.322
547,04/06/19 02:51:30 AM,58.582,79.390
548,04/06/19 03:21:30 AM,58.368,79.419
549,04/06/19 03:51:30 AM,57.850,79.413
550,04/06/19 04:21:30 AM,57.333,79.461
551,04/06/19 04:51:30 AM,56.815,79.482
552,04/06/19 05:21:30 AM,56.426,79.518
